id,cheval_id,date,hippodrome,place,distance,specialite,categorie,categorie_backtype,poids,proprietaire,entrainneur,jockey,allocation_totale,prime_proprietaire,prime_eleveur,valeur
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,30/08/2006,LINGFIELD,7,3.200,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,23/06/2006,NEWMARKET,9,2.400,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,12/06/2006,FOLKESTONE,4,2.400,P,HAND.,D,0,,,,588,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,10/06/2006,NEWBURY,9,2.700,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,31/05/2006,SOUTHWELL,8,2.800,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,18/09/2004,CURRAGH,12,2.800,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,15/07/2004,LEOPARDSTOWN,8,2.800,P,Listed,,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,27/06/2004,CURRAGH,12,2.400,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,17/06/2004,ASCOT,11,4.000,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,15/06/2004,ASCOT,24,4.000,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,02/08/2002,GALWAY,8,2.400,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,29/06/2002,CURRAGH,6,2.800,P,GR.III,K,0,,,,800,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,20/06/2002,ASCOT,10,4.000,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,30/05/2002,LEOPARDSTOWN,5,2.800,P,Listed,,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,26/05/2002,CURRAGH,7,2.100,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,06/05/2002,CURRAGH,10,2.000,P,Listed,,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,20/04/2002,CURRAGH,2,2.600,P,,D,0,,,,4.180,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,14/04/2002,LEOPARDSTOWN,5,2.000,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,01/04/2002,FAIRYHOUSE,4,3.200,H,,,0,,,,1.740,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,12/03/2002,CHELTENHAM,10,3.300,H,,,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,03/03/2002,LEOPARDSTOWN,2,3.200,H,,,0,,,,2.800,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,29/10/2001,LEOPARDSTOWN,15,2.000,P,Listed,,0,,,,0,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,07/10/2001,PARISLONGCHAMP,99,2.400,P,GR.I,K,"59,5",COMER,COMER,SMITH,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,15/09/2001,CURRAGH,6,2.800,P,GR.I,K,0,,,,3.428,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,08/09/2001,LEOPARDSTOWN,7,2.000,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,28/07/2001,ASCOT,10,2.400,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,21/07/2001,LEOPARDSTOWN,5,2.800,P,Listed,,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,30/06/2001,CURRAGH,1,2.800,P,GR.III,K,0,,,,45.711,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,21/06/2001,ASCOT,8,4.000,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,08/06/2001,EPSOM,6,2.400,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,12/11/2000,LEOPARDSTOWN,17,3.200,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,30/10/2000,LEOPARDSTOWN,12,2.000,P,Listed,,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,07/10/2000,BELMONT,12,2.400,P,GR.I,K,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,17/09/2000,CURRAGH,2,2.200,P,GR.III,K,0,,,,16.888,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,16/09/2000,CURRAGH,6,2.800,P,GR.I,K,0,,,,2.603,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,09/09/2000,DONCASTER,3,2.900,P,GR.I,K,0,,,,67.527,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,26/08/2000,CURRAGH,2,2.800,P,Listed,,0,,,,6.031,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,13/08/2000,LEOPARDSTOWN,12,2.400,P,Listed,,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,04/08/2000,GALWAY,12,2.400,P,HAND.,D,0,,,,0,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,31/07/2000,GALWAY,1,2.400,P,HAND.,D,0,,,,7.447,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,29/07/2000,CURRAGH,3,2.000,P,GR.III,K,0,,,,4.000,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,10/07/2000,LEOPARDSTOWN,1,2.000,P,,D,0,,,,6.133,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,30/06/2000,CURRAGH,4,1.600,P,,D,0,,,,508,0,0,
,KzdsQ3UySnp2cUQremRBRFkzeWtWQT09,17/06/2000,NAVAN,5,1.600,P,,D,0,,,,0,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,18/11/2001,MILAN,8,2.000,P,GR.I,K,0,,,,0,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,07/10/2001,PARISLONGCHAMP,99,2.400,P,GR.I,K,"59,5",GESTUT ERLENHOF,RICHARDSON,WOODBURN,0,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,12/08/2001,COLOGNE,7,2.400,P,GR.I,K,0,,,,0,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,22/07/2001,DUSSELDORF,1,2.400,P,GR.I,K,0,,,,102.258,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,24/06/2001,HAMBOURG HORN,3,2.200,P,GR.II,K,0,,,,18.407,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,27/05/2001,BADEN-BADEN,3,2.200,P,GR.II,K,0,,,,15.339,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,29/04/2001,COLOGNE,4,2.400,P,GR.II,K,0,,,,4.602,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,08/04/2001,BREME,2,2.100,P,GR.III,K,0,,,,14.827,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,22/10/2000,DUSSELDORF,3,2.400,P,GR.III,K,0,,,,6.135,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,02/07/2000,HAMBOURG HORN,8,2.400,P,GR.I,K,0,,,,0,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,11/06/2000,COLOGNE,3,2.200,P,GR.II,K,0,,,,12.271,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,24/04/2000,COLOGNE,1,2.200,P,Listed,,0,,,,10.226,0,0,
,bXRyQWFlNHVYbEVFK1FCSms3QWdtQT09,01/04/2000,COLOGNE,1,2.100,P,,D,0,,,,3.068,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,07/10/2001,PARISLONGCHAMP,99,2.400,P,GR.I,K,"59,5",GOOD,JARVIS,ROBINSON,0,0,0,53.5
UW5CdWVQRHRFMERRdG5YaC9TREpOQT09,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,26/08/2001,DEAUVILLE,1,2.500,P,GR.II,K,59,GOOD,JARVIS,ROBINSON,76.225,0,0,
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,10/07/2001,NEWMARKET,3,2.400,P,GR.II,K,0,,,,10.374,0,0,
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,04/05/2001,NEWMARKET,3,2.400,P,GR.II,K,0,,,,10.374,0,0,
VGdmakpidHN0amI3R2xxMWlzVzU4QT09,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,15/10/2000,PARISLONGCHAMP,5,2.400,P,GR.II,K,"57,5",GOOD,JARVIS,ROBINSON,0,0,0,56.0
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,03/09/2000,BADEN-BADEN,5,2.400,P,GR.I,K,0,,,,12.782,0,0,
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,02/07/2000,CURRAGH,6,2.400,P,GR.I,K,0,,,,14.475,0,0,
QjFSZG1IcUwrZmVBdUcrSFg5eHVKdz09,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,04/06/2000,CHANTILLY,1,2.400,P,GR.I,K,58,GOOD,JARVIS,ROBINSON,381.123,0,0,56.0
TUU2eXdWbE1BUlkvbXczMTVta2hGUT09,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,18/05/2000,PARISLONGCHAMP,1,2.400,P,GR.III,K,58,GOOD,JARVIS,PESLIER,33.539,0,0,
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,22/04/2000,HAYDOCK,1,2.100,P,HAND.,D,0,,,,10.495,0,0,
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,23/10/1999,DONCASTER,8,1.600,P,GR.I,K,0,,,,0,0,0,
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,13/10/1999,HAYDOCK,1,1.600,P,,D,0,,,,7.921,0,0,
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,30/09/1999,NEWMARKET,2,1.400,P,,D,0,,,,2.104,0,0,
,NC9RNFdUenRDdDlWeldIV1JBK0twZz09,04/09/1999,HAYDOCK,6,1.400,P,,D,0,,,,0,0,0,
eWJMWnZvVC9PWFVETHRBeE9XN3BwUT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,04/11/2004,NANTES,8,2.400,P,Listed,,59,LASSEN,PANTALL,TOUPEL,0,0,0,47.5
WFRXSExFS093TGNGOWlFbmxHR1A1QT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,23/05/2004,PARISLONGCHAMP,6,3.100,P,GR.II,K,56,LASSEN,PANTALL,PESLIER,0,0,0,
am5GYkdjOG0vUmFCelZoU1hpc3BQQT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,22/04/2004,PARISLONGCHAMP,3,3.100,P,GR.III,K,56,LASSEN,PANTALL,PESLIER,10.950,0,0,46.5
Yk10dHgwc0haOFFLTkxCdStJYkE1QT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,25/03/2004,PARISLONGCHAMP,7,2.400,P,Listed,,"57,5",LASSEN,PANTALL,TOUPEL,0,0,0,
RzVIWXM4NTE1bVcxeHF6bTRhdTRpdz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,07/12/2003,TOULOUSE,1,2.400,P,Listed,,57,LASSEN,PANTALL,TOUPEL,30.000,0,0,46.0
Q3FFNEVQMzlJbFJtUy9kU0MyV2cvUT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,17/11/2003,TOULOUSE,2,2.000,P,,,56,LASSEN,PANTALL,ANDROUIN,4.000,0,0,
WXVFNU9wWmFvY0NxTjZHcUhLNklQdz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,13/10/2003,MAIS-LAFFITTE,3,2.100,P,,,57,LASSEN,PANTALL,MESSINA,2.700,0,0,48.0
em9jdFNzNE1xa2NWbDdreTZsSVl1QT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,29/09/2003,COMPIEGNE,2,2.800,P,,,64,LASSEN,PANTALL,BOISGONTIER,3.200,0,0,
am5GYkdjOG0vUmFCelZoU1hpc3BQQT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,28/04/2002,PARISLONGCHAMP,4,2.100,P,GR.I,K,58,LASSEN,PANTALL,BONILLA,8.565,0,0,49.5
VS9JVDl6ZEc1djcxcTVqZEp1UFBaQT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,18/04/2002,PARISLONGCHAMP,6,2.400,P,GR.III,K,56,LASSEN,PANTALL,PLACAIS,0,0,0,51.0
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,07/10/2001,PARISLONGCHAMP,99,2.400,P,GR.I,K,"59,5",LASSEN,PANTALL,THULLIEZ,0,0,0,51.0
Z3dxUlZpYkdTeUJ6TWgwamdTWHA4Zz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,16/09/2001,PARISLONGCHAMP,2,2.400,P,GR.II,K,58,LASSEN,PANTALL,THULLIEZ,24.392,0,0,
UW5CdWVQRHRFMERRdG5YaC9TREpOQT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,26/08/2001,DEAUVILLE,3,2.500,P,GR.II,K,59,LASSEN,PANTALL,THULLIEZ,15.245,0,0,
QTdWSzUrWi96RUNBcVZBNGQ5VGtJQT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,07/08/2001,DEAUVILLE,6,2.500,P,Listed,,59,LASSEN,PANTALL,THULLIEZ,0,0,0,
d1diYW5oR3RiQ1FnWi9HUDhNY3R6dz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,24/05/2001,LYON PARILLY,2,2.400,P,Listed,,56,LASSEN,PANTALL,THULLIEZ,6.708,0,0,40.0
anJxK0ZFRWZJQTgxZnJTWnZ2OGxEQT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,05/05/2001,NANTES,3,2.400,P,,,56,LASSEN,PANTALL,THULLIEZ,3.659,0,0,38.0
S0V5YnlKZE5RQUFCQmVtcjNtZFNhdz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,20/04/2001,BDX LE BOUSCAT,1,2.400,P,,,55,LASSEN,PANTALL,TOUPEL,9.147,0,0,38.0
dVFreXJyU2d2cFhtTzM4MTAyTG9JQT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,29/03/2001,PARISLONGCHAMP,99,2.000,P,HAND.,,57,LASSEN,PANTALL,THULLIEZ,0,0,0,37.5
Yk10dHgwc0haOFFLTkxCdStJYkE1QT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,08/03/2001,SAINT-CLOUD,7,2.100,P,HAND.,,"58,5",LASSEN,PANTALL,THULLIEZ,1.105,0,0,38.0
Nlk3d3pjbnQxMGFDV2x1RWNiTmN6UT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,25/11/2000,ANGERS,3,2.900,P,,A,55,LASSEN,PANTALL,TOUPEL,5.488,0,0,38.0
WVhWbU8wcHFTd3lMYzQxdnhqSDhrZz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,12/10/2000,PARISLONGCHAMP,3,2.800,P,,D,57,ABDULLAH,ZILBER,THULLIEZ,3.201,0,0,38.0
aE5iNTBVaTBlbzJWN1U2SmJyeXh1Zz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,20/09/2000,CHANTILLY,2,2.500,P,,D,56,ABDULLAH,ZILBER,THULLIEZ,4.269,0,0,38.5
VXM2a0J0NExabmRPclNUN0xwOUJKUT09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,28/08/2000,LION-D'ANGERS,1,2.000,P,,F,54,ABDULLAH,ZILBER,THULLIEZ,7.318,0,0,
ckR4ZitvNHFHNnFKbC9LeVEyTE5zZz09,d0Z1Y0VKZ3pMTEV4ZXdzTG1tem94QT09,09/08/2000,LA TESTE BUCH,3,1.800,P,,F,54,ABDULLAH,ZILBER,THULLIEZ,1.829,0,0,
,dThvdkVybk85bHlNd0FTd3J0eWROUT09,16/06/2002,MILAN,9,2.400,P,GR.III,K,0,MIO,COLLET,,0,0,0,
,dThvdkVybk85bHlNd0FTd3J0eWROUT09,05/05/2002,COLOGNE,10,2.400,P,GR.II,K,0,MIO,COLLET,,0,0,0,
VS9JVDl6ZEc1djcxcTVqZEp1UFBaQT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,18/04/2002,PARISLONGCHAMP,9,2.400,P,GR.III,K,"56,5",MIO,COLLET,GILLET,0,0,0,44.0
,dThvdkVybk85bHlNd0FTd3J0eWROUT09,28/10/2001,ROME,3,2.000,P,GR.II,K,0,MIO,COLLET,,2.421,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,07/10/2001,PARISLONGCHAMP,99,2.400,P,GR.I,K,58,MIO,COLLET,GILLET,0,0,0,46.0
UW5CdWVQRHRFMERRdG5YaC9TREpOQT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,26/08/2001,DEAUVILLE,6,2.500,P,GR.II,K,"57,5",MIO,COLLET,GILLET,0,0,0,
bUx5bFNUUXNPWU1Cb1pRK1ZyUWpCdz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,18/08/2001,DEAUVILLE,3,2.000,P,Listed,,58,MIO,COLLET,GILLET,18.294,0,3.842,
,dThvdkVybk85bHlNd0FTd3J0eWROUT09,17/06/2001,MILAN,1,2.400,P,GR.III,K,0,MIO,COLLET,,43.899,0,4.390,
MEppYUgyR0o5ekZGenlDMGtFem5hdz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,30/05/2001,SAINT-CLOUD,5,2.100,P,GR.III,K,56,MIO,COLLET,SOUMILLON,3.049,1.829,762,
S0VxcFcxNEcreXdGQktiOXJzZjRtQT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,03/05/2001,PARISLONGCHAMP,1,2.000,P,Listed,,56,MIO,COLLET,GILLET,21.343,12.806,4.482,
c3liQ1h2TnNBT3Uvdk41Z1RBelIzZz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,01/04/2001,PARISLONGCHAMP,2,2.000,P,GR.II,K,"54,5",MIO,COLLET,GILLET,18.294,9.147,4.573,
N3M4RzZFRmF4T1ZRUW5sVTkzWm44dz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,10/03/2001,SAINT-CLOUD,3,2.000,P,GR.III,K,"53,5",MIO,COLLET,MARCHELLI,9.147,5.488,2.287,
cmlVTmNDWUMwd3hTZDhKODdXc2N0UT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,25/02/2001,CAGNES-SUR-MER,4,2.500,P,Listed,,"53,5",MIO,COLLET,MARCHELLI,7.013,4.208,1.473,43.0
UXlqWElnMmFnM3gyMjVob3JQQUdUZz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,02/12/2000,SAINT-CLOUD,2,2.100,P,Listed,,"55,5",MIO,COLLET,MARCHELLI,7.318,5.122,1.537,43.0
czlwaFFxVmphQWlNczF2TkpwcjE1UT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,24/11/2000,SAINT-CLOUD,2,2.100,P,Listed,,56,MIO,COLLET,MARCHELLI,7.318,5.122,1.537,
MW5JWi9NSzJ0L1Ftckd2cHp0WDM3UT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,08/10/2000,PARISLONGCHAMP,7,2.400,P,Listed,,56,MIO,COLLET,GILLET,0,0,0,
aVlRdW1lM3krd1FtMTdpMXR5Z0t3Zz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,27/09/2000,SAINT-CLOUD,8,2.400,P,ETAL.,A,"56,5",MIO,COLLET,GILLET,0,0,0,
d0dWY3ZjTG5JU3Zra083R2R3eVdsQT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,08/08/2000,DEAUVILLE,2,2.500,P,Listed,,56,MIO,COLLET,GILLET,7.318,5.122,1.537,
MSszOHNNY0JqRy9WTXVaSEtPbWtuUT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,28/07/2000,CHANTILLY,7,3.000,P,GR.III,K,"54,5",MIO,COLLET,MARCHELLI,0,0,0,37.5
R1F5Y2tYOVBBTk56VXZOb1ljdmc3Zz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,30/06/2000,CHANTILLY,1,2.600,P,,C,57,MIO,COLLET,MARCHELLI,12.196,0,2.561,
eUFVY2JweDR1Q0RURmt3Ym5rM1J5dz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,15/06/2000,PARISLONGCHAMP,1,3.000,P,RECL.,D,"54,5",MIO,COLLET,MARCHELLI,10.671,6.403,2.241,34.5
aDVTK3lFb0RGTlMwWGkvaTNBMGw0UT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,26/05/2000,CHANTILLY,3,2.400,P,HAND.,C,"54,5",MIO,COLLET,MARCHELLI,3.430,2.058,720,33.0
TnJINVNUR1d3WGlCcUM5dUpZVDZwdz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,12/05/2000,SAINT-CLOUD,2,2.400,P,RECL.,D,"54,5",MIO,COLLET,MARCHELLI,4.269,2.561,896,33.0
NnhwNFFiMjVWY1JaeWt6Znp0WmdhUT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,27/04/2000,PARISLONGCHAMP,5,2.600,P,HAND.,D,"55,5",MIO,COLLET,GILLET,915,549,192,33.0
YjErbG1jakExaXpGUkQyRW9Vd3o4dz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,17/04/2000,FONTAINEBLEAU,1,2.500,P,RECL.,F,55,GIBSON,GIBSON,JEANPIERRE,7.622,4.573,1.601,34.0
L1NLREJ1MEw4MGprcTU2azVUMDhrQT09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,03/04/2000,DURTAL,2,2.200,P,ETAL.,F,58,GIBSON,GIBSON,JEANPIERRE,1.524,915,320,
VHhxNjVDVkFpajdSVVhJWldFb2Jndz09,dThvdkVybk85bHlNd0FTd3J0eWROUT09,27/11/1999,ANGERS,7,2.000,P,ETAL.,C,"52,5",GIBSON,GIBSON,TELLIER,0,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,bWdOTHR3eHZLODVDRHh2VUdOYU5GQT09,07/10/2001,PARISLONGCHAMP,99,2.400,P,GR.I,K,56,MME JOHN MAGNIER/MICHAEL TABOR,O'BRIEN,SCALLAN,0,0,0,
,bWdOTHR3eHZLODVDRHh2VUdOYU5GQT09,15/09/2001,DONCASTER,9,2.900,P,GR.I,K,0,,,,0,0,0,
,bWdOTHR3eHZLODVDRHh2VUdOYU5GQT09,21/08/2001,YORK,8,2.400,P,GR.II,K,0,,,,0,0,0,
,bWdOTHR3eHZLODVDRHh2VUdOYU5GQT09,31/07/2001,GOODWOOD,10,2.400,P,GR.III,K,0,,,,0,0,0,
,bWdOTHR3eHZLODVDRHh2VUdOYU5GQT09,14/07/2001,WEXFORD,1,2.600,P,,D,0,,,,7.009,0,0,
,bWdOTHR3eHZLODVDRHh2VUdOYU5GQT09,27/06/2001,LEOPARDSTOWN,3,2.400,P,,D,0,,,,978,0,0,
SEpJc1NxR3pmNDFoaE9JR2JrODAzZz09,MDJkV1FKMlNyNnd2dDl0QWdISjB5dz09,07/10/2001,PARISLONGCHAMP,99,2.400,P,GR.I,K,"54,5",LAGARDERE ELEVAGE,FABRE,PESLIER,0,0,0,52.5
UXpZSHNYM0wvcm1VVXgzR0hWQ2lidz09,MDJkV1FKMlNyNnd2dDl0QWdISjB5dz09,16/09/2001,PARISLONGCHAMP,2,2.400,P,GR.I,K,57,LAGARDERE ELEVAGE,FABRE,PESLIER,48.784,31.709,12.196,
cWM2bXR3RVUxVytSMzhCTzNwU0lRUT09,MDJkV1FKMlNyNnd2dDl0QWdISjB5dz09,18/08/2001,DEAUVILLE,1,2.000,P,GR.III,K,57,LAGARDERE ELEVAGE,FABRE,PESLIER,33.539,25.154,8.385,
U2RldVROUCtvZXJvckhBcnVGU1VxQT09,MDJkV1FKMlNyNnd2dDl0QWdISjB5dz09,01/07/2001,SAINT-CLOUD,1,2.400,P,GR.II,K,55,LAGARDERE ELEVAGE,FABRE,PESLIER,45.735,29.728,11.434,
REllY013Rnl1SWMxRUMxL2VHQUd4UT09,MDJkV1FKMlNyNnd2dDl0QWdISjB5dz09,05/06/2001,MAIS-LAFFITTE,1,2.500,P,,B,57,LAGARDERE ELEVAGE,FABRE,PESLIER,14.025,9.116,2.945,
Y3BDOWNuSnJRWk9CL0M3blJUNjlJQT09,MDJkV1FKMlNyNnd2dDl0QWdISjB5dz09,07/05/2001,FONTAINEBLEAU,1,2.500,P,,C,56,LAGARDERE ELEVAGE,FABRE,PESLIER,12.501,0,2.625,
UUFDNk10dEZRTndwVi9nVllCZDA5QT09,MDJkV1FKMlNyNnd2dDl0QWdISjB5dz09,17/04/2001,CHANTILLY,2,2.500,P,ETALONS,C,54,LAGARDERE ELEVAGE,FABRE,PESLIER,5.000,3.250,1.050,
eHlCQnN2R0Z4L216WTJQMmxVRDIzQT09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,24/04/2021,FONTAINEBLEAU,2,2.200,P,,C2,56,MARZOCCO,ROUGET (S),DEMURO,5.320,2.154,971,45.0
M0xtM2RKVitYbi9JL3lEK2hoN2ZGQT09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,05/03/2021,BDX LE BOUSCAT,4,1.900,P,,C2,"57,5",MARZOCCO,ROUGET (S),MOUESAN,1.600,648,292,47.0
Ym1iZEJFbTBEMlNLdFJ0NkxBS1RUQT09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,25/10/2020,PARISLONGCHAMP,7,2.200,P,GR.II,K,58,MARZOCCO,ROUGET (S),DEMURO,0,0,0,49.0
a0tzdmc3YTN5ZnBlTEh0eXRxbGFrZz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,02/10/2020,SAINT-CLOUD,5,2.800,P,Listed,,59,MARZOCCO,ROUGET (S),DEMURO,2.025,820,369,50.0
UUZQd01sMWVkL3hhbjJhL3lMSUQvZz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,30/08/2020,DEAUVILLE,2,2.500,P,GR.II,K,59,MARZOCCO,ROUGET (S),DEMURO,34.628,14.024,6.324,50.0
