,fg_id,DateReunion,Hippodrome,CodeHippodrome,AnneeCourse,Specialite,LabelCourse,Prix,PrixCourt,NumProgramme,Categorie,NumSire,NomCheval,DistanceParcouru,PoidsPorte,NomProprietaire,Etat,ClotSuiv1,ClotSuiv2,DateClot,LibelleJockey,Allocation,TypeEngagement,Corde,Discipline,NomEntraineur,NomJockey,ReferenceCourse,price,NumProgrammeDecoded,SpecialiteLabel
3192,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,20090905,LEOPARDSTOWN,Y3Z6STExVkg5THorRTVpNWhiYnh0Zz09,2009,P,IRISH CHAMPION ,P - 7268 - IRISH CHAMPION ,,UHR1MjRLd1RIMXJtK0FDcWxyMmZIdz09,,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,SEA THE STARS            ,,,,PARTANT   ,,,,MICHAEL J. KINANE,,N,,,,,,{'link': '/fr/course/detail/2009/P/UHR1MjRLd1RIMXJtK0FDcWxyMmZIdz09'},7268,Plat
3193,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,20090818,YORK,YW56S3RsOGp0bUxzWUVjZElQM2RLdz09,2009,P,INTERNATIONAL S,P - 7149 - INTERNATIONAL S,,OGRhTTZwVXp4NEgwS3kralBaZi9LQT09,,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,SEA THE STARS            ,,,,PARTANT   ,,,,MICHAEL J. KINANE,,N,,,,,,{'link': '/fr/course/detail/2009/P/OGRhTTZwVXp4NEgwS3kralBaZi9LQT09'},7149,Plat
3194,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,20090704,SANDOWN,NGpsS3gvMndOTnVvbHc3MHRnZW4ydz09,2009,P,ECLIPSE STAKES ,P - 7104 - ECLIPSE STAKES ,,bkZ1amdwNk9QaW1tUHdhZ29tYTNDQT09,,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,SEA THE STARS            ,,,,PARTANT   ,,,,MICHAEL J. KINANE,,N,,,,,,{'link': '/fr/course/detail/2009/P/bkZ1amdwNk9QaW1tUHdhZ29tYTNDQT09'},7104,Plat
3195,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,20090628,CURRAGH,YWVEZ2VWcU5ESkxoQkpzWnV5aTVrUT09,2009,P,IRISH DERBY    ,P - 7005 - IRISH DERBY    ,,c09RSTNyNjBaMzVHU0d4WnpOQ1lLZz09,,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,SEA THE STARS            ,,,,PARTANT   ,,,,MICHAEL J. KINANE,,N,,,,,,{'link': '/fr/course/detail/2009/P/c09RSTNyNjBaMzVHU0d4WnpOQ1lLZz09'},7005,Plat
3196,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,20090607,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2009,P,DU JOCKEY CLUB ,P - 476 - DU JOCKEY CLUB ,,ZFk4SisvczRKdHlpQXdqNVpLa1JMQT09,,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,SEA THE STARS            ,,,,FORFAIT 2 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2009/P/ZFk4SisvczRKdHlpQXdqNVpLa1JMQT09'},476,Plat
3197,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,20090606,EPSOM,Q3Y0aFQ4YThhYzJGTWY2bHZYdXRKUT09,2009,P,DERBY STAKES   ,P - 7000 - DERBY STAKES   ,,OFVhT2EwRVJ6VmJKN2NaL0tCWkdBdz09,,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,SEA THE STARS            ,,,,PARTANT   ,,,,MICHAEL J. KINANE,,N,,,,,,{'link': '/fr/course/detail/2009/P/OFVhT2EwRVJ6VmJKN2NaL0tCWkdBdz09'},7000,Plat
3198,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,20090502,NEWMARKET,Nmo0cHN5clFKaTYrRHlFZlV2YXdrUT09,2009,P,2000 GUINEAS ST,P - 7027 - 2000 GUINEAS ST,,dm1xUUtrRm1JZmx3MXNodmZrN1UyZz09,,c3NOZGpYL21vTnJBVXo4NXJaZWdRdz09,SEA THE STARS            ,,,,PARTANT   ,,,,MICHAEL J. KINANE,,N,,,,,,{'link': '/fr/course/detail/2009/P/dm1xUUtrRm1JZmx3MXNodmZrN1UyZz09'},7027,Plat
3199,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20161015,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2016,P,CHAMPION STAKES,P - 8075 - CHAMPION STAKES,,YVdLNnZlTHRLblhIcW1NZmwxbkdjQT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/YVdLNnZlTHRLblhIcW1NZmwxbkdjQT09'},8075,Plat
3200,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20161002,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,ARC DE TRIOMPHE,P - 458 - ARC DE TRIOMPHE,,cGkvOFhLNFhaaXJ6Yi8vLzBKRUh3dz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2016/P/cGkvOFhLNFhaaXJ6Yi8vLzBKRUh3dz09'},458,Plat
3201,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20160911,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,FOY            ,P - 845 - FOY            ,,K3RLTWdMTzJROFpqZzJtT3VycHhpQT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/K3RLTWdMTzJROFpqZzJtT3VycHhpQT09'},845,Plat
3202,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20160910,LEOPARDSTOWN,Y3Z6STExVkg5THorRTVpNWhiYnh0Zz09,2016,P,IRISH CHAMP STK,P - 7910 - IRISH CHAMP STK,,WllVb0t2eFZ4SkxlVVVFcDVCVHF3dz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/WllVb0t2eFZ4SkxlVVVFcDVCVHF3dz09'},7910,Plat
3203,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20160815,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2016,P,GONTAUT-BIRON  ,P - 762 - GONTAUT-BIRON  ,,eFczTEczUjVCQ3VRcHhsOGQwK0xRUT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2016/P/eFczTEczUjVCQ3VRcHhsOGQwK0xRUT09'},762,Plat
3204,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20160723,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2016,P,K.G.VI & QUEEN ,P - 8002 - K.G.VI & QUEEN ,,UTJxNlRXV2dRMzdoYVdKVFR2WGgydz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/UTJxNlRXV2dRMzdoYVdKVFR2WGgydz09'},8002,Plat
3205,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20160702,SANDOWN,NGpsS3gvMndOTnVvbHc3MHRnZW4ydz09,2016,P,ECLIPSE        ,P - 7990 - ECLIPSE        ,,ZDdJUytpVURyaHBCMHFlem0xb3AzUT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/ZDdJUytpVURyaHBCMHFlem0xb3AzUT09'},7990,Plat
3206,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20160622,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,LA COUPE       ,P - 545 - LA COUPE       ,,U3hDbVJ4Si9xR2RWMjF0bG5jaWJ5UT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/U3hDbVJ4Si9xR2RWMjF0bG5jaWJ5UT09'},545,Plat
3207,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20160615,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2016,P,PRINCE OF WALES,P - 7973 - PRINCE OF WALES,,a1JROTRzc0hzdkV4UllPeGxMdlAyZz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/a1JROTRzc0hzdkV4UllPeGxMdlAyZz09'},7973,Plat
3208,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20160524,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,D'ISPAHAN      ,P - 427 - D'ISPAHAN      ,,eXFrOTlzeWhmT0I4eEZYRklIcEZOUT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2016/P/eXFrOTlzeWhmT0I4eEZYRklIcEZOUT09'},427,Plat
3209,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20151004,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,ARC DE TRIOMPHE,P - 907 - ARC DE TRIOMPHE,,U1NwNkcrZmR2Z0FOaW9uaTQzakJudz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2015/P/U1NwNkcrZmR2Z0FOaW9uaTQzakJudz09'},907,Plat
3210,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150913,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,NIEL           ,P - 914 - NIEL           ,,dm15Mzg0NTFpakcrZ1FXQU51MVVRUT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2015/P/dm15Mzg0NTFpakcrZ1FXQU51MVVRUT09'},914,Plat
3211,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150819,YORK,YW56S3RsOGp0bUxzWUVjZElQM2RLdz09,2015,P,INTERNATIONAL S,P - 8001 - INTERNATIONAL S,,WG8rVm9hWFNrY1RWK25wVjE3cHpCdz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/WG8rVm9hWFNrY1RWK25wVjE3cHpCdz09'},8001,Plat
3212,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150815,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2015,P,G. D'ORNANO    ,P - 827 - G. D'ORNANO    ,,ajM3ZTlFeEhOTlhjK2dXSzBqUVdJUT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2015/P/ajM3ZTlFeEhOTlhjK2dXSzBqUVdJUT09'},827,Plat
3213,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150725,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2015,P,K.G.VI & QUEEN ,P - 7973 - K.G.VI & QUEEN ,,a1JROTRzc0hzdkV4UllPeGxMdlAyZz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/a1JROTRzc0hzdkV4UllPeGxMdlAyZz09'},7973,Plat
3214,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150714,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,GD PRIX PARIS  ,P - 715 - GD PRIX PARIS  ,,ZWdRY2tJemQvSEpxVXR1RHNpUTVCQT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/ZWdRY2tJemQvSEpxVXR1RHNpUTVCQT09'},715,Plat
3215,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150704,SANDOWN,NGpsS3gvMndOTnVvbHc3MHRnZW4ydz09,2015,P,ECLIPSE        ,P - 7953 - ECLIPSE        ,,RUtMT0V2VG5XTStrMjQ2RS91TlNzdz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/RUtMT0V2VG5XTStrMjQ2RS91TlNzdz09'},7953,Plat
3216,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150531,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2015,P,DU JOCKEY CLUB ,P - 503 - DU JOCKEY CLUB ,,b0lVMnJ6WnR0bjJZQndORndsV3RQdz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2015/P/b0lVMnJ6WnR0bjJZQndORndsV3RQdz09'},503,Plat
3217,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150510,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,ESSAI POULAINS ,P - 401 - ESSAI POULAINS ,,c1AwbEZUZ1M2b3lYdWRMZk01NDZXdz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2015/P/c1AwbEZUZ1M2b3lYdWRMZk01NDZXdz09'},401,Plat
3218,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150420,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,MACHADO        ,P - 294 - MACHADO        ,,MHZvM1NjTVlWNFc5TktIaWZ0UzZpQT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,VINCENT CHEMINAUD,,N,,,,,,{'link': '/fr/course/detail/2015/P/MHZvM1NjTVlWNFc5TktIaWZ0UzZpQT09'},294,Plat
3219,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150415,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2015,P,DU BELVEDERE   ,P - 269 - DU BELVEDERE   ,,MlIweGVoYXNycDBSQlhJTFYzWXlHdz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/MlIweGVoYXNycDBSQlhJTFYzWXlHdz09'},269,Plat
3220,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150412,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,DU GRAND PALAIS,P - 245 - DU GRAND PALAIS,,U1dwd1JJVnVoazlYY28vSk10OE1ldz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/U1dwd1JJVnVoazlYY28vSk10OE1ldz09'},245,Plat
3221,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150408,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2015,P,CHAUSS.PONTPOIN,P - 230 - CHAUSS.PONTPOIN,,WVdsMDlJS1pQT0VSaldUVklJdU1qQT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/WVdsMDlJS1pQT0VSaldUVklJdU1qQT09'},230,Plat
3222,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20150328,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2015,P,CAIUS          ,P - 182 - CAIUS          ,,U2ljbXRmK3VsSC9Na2pURXR0ZExCQT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/U2ljbXRmK3VsSC9Na2pURXR0ZExCQT09'},182,Plat
3223,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20141125,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2014,P,DE TROSSY      ,P - 1259 - DE TROSSY      ,,T2RCdnlaZmF1OFlNS0hURzl2K3YrUT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,PARTANT   ,,,,MAXIME GUYON,,S,,,,,,{'link': '/fr/course/detail/2014/P/T2RCdnlaZmF1OFlNS0hURzl2K3YrUT09'},1259,Plat
3224,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20141029,MAIS-LAFFITTE,TmJ2ekpXUnZHSjlLcFZmdm9hRy84dz09,2014,P,PHAREL         ,P - 1185 - PHAREL         ,,TkFQWjZkeWQ2OXUyZlYxR3IwNldIZz09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,DPNP      ,,,,,,N,,,,,,{'link': '/fr/course/detail/2014/P/TkFQWjZkeWQ2OXUyZlYxR3IwNldIZz09'},1185,Plat
3225,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20141023,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2014,P,DE SAINT DESIR ,P - 1163 - DE SAINT DESIR ,,N0FMSURMWlVqNTNBSC9pd2dRcUdWQT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2014/P/N0FMSURMWlVqNTNBSC9pd2dRcUdWQT09'},1163,Plat
3226,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,20140909,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2014,P,DE VILLEBON    ,P - 979 - DE VILLEBON    ,,WFRSSnp4Y2R2K3JZVE5lenpBZjF3UT09,,bDVMa1gxTS9QbEY5ZncyMWpCVnU4Zz09,NEW BAY                  ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2014/P/WFRSSnp4Y2R2K3JZVE5lenpBZjF3UT09'},979,Plat
3227,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20171001,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,ARC DE TRIOMPHE,P - 456 - ARC DE TRIOMPHE,,bStzdDhLNjQ2WWRZZjhzSVpLOVVOdz09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,PARTANT   ,,,,RYAN-LEE MOORE,,N,,,,,,{'link': '/fr/course/detail/2017/P/bStzdDhLNjQ2WWRZZjhzSVpLOVVOdz09'},456,Plat
3228,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20171001,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,L'OPERA        ,P - 943 - L'OPERA        ,,TzFlNThnbXIvTjFES3hBSUF6ZW0vZz09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/TzFlNThnbXIvTjFES3hBSUF6ZW0vZz09'},943,Plat
3229,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20170910,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,NIEL           ,P - 858 - NIEL           ,,eHkzRUVEd29PRE1xTDFteWp1aWpydz09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/eHkzRUVEd29PRE1xTDFteWp1aWpydz09'},858,Plat
3230,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20170910,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,VERMEILLE      ,P - 859 - VERMEILLE      ,,Q3dJZVVuREN3MVJvOEIxZExnNSsrQT09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/Q3dJZVVuREN3MVJvOEIxZExnNSsrQT09'},859,Plat
3231,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20170813,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2017,P,JACQ.LE MAROIS ,P - 738 - JACQ.LE MAROIS ,,ZHVFN1k4NjFqa2pCUGx0Tkc3UWNsUT09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/ZHVFN1k4NjFqa2pCUGx0Tkc3UWNsUT09'},738,Plat
3232,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20170709,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,JEAN PRAT      ,P - 610 - JEAN PRAT      ,,SXhudzF6TE4yUVhvR3NnNWhJODFKZz09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/SXhudzF6TE4yUVhvR3NnNWhJODFKZz09'},610,Plat
3233,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20170618,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,DE DIANE       ,P - 454 - DE DIANE       ,,VVd5aUdpZzhPYWFCeGgvMGhzT2JjQT09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/VVd5aUdpZzhPYWFCeGgvMGhzT2JjQT09'},454,Plat
3234,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20170514,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2017,P,SAINT-ALARY    ,P - 378 - SAINT-ALARY    ,,dHpFYWdhK3dkRS91c0tXRUphYVhpUT09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/dHpFYWdhK3dkRS91c0tXRUphYVhpUT09'},378,Plat
3235,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20170513,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2017,P,ESSAI POULICHES,P - 368 - ESSAI POULICHES,,dEJZYkNKZVNNUkxDY2VjUmJCczRrdz09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/dEJZYkNKZVNNUkxDY2VjUmJCczRrdz09'},368,Plat
3236,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20170416,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,DE LA GROTTE   ,P - 257 - DE LA GROTTE   ,,NS9uU0tzYngzN3ZXZFBTVng4TEwyUT09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/NS9uU0tzYngzN3ZXZFBTVng4TEwyUT09'},257,Plat
3237,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,20161002,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,MARCEL BOUSSAC ,P - 863 - MARCEL BOUSSAC ,,a2JsakIrcnZhOUhlZnRJV3hLL1BiQT09,,d2huMXJ6SFNpbkR6aXNzUUlnZ2tlUT09,WINTER                   ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/a2JsakIrcnZhOUhlZnRJV3hLL1BiQT09'},863,Plat
3238,VzlEbGlTN0hBd3ZiMTdDMnJwS05TZz09,20121007,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2012,P,ARC DE TRIOMPHE,P - 467 - ARC DE TRIOMPHE,,QlEya29XVWJoOHdOc3VCUFVPVHRydz09,,VzlEbGlTN0hBd3ZiMTdDMnJwS05TZz09,MIKHAIL GLINKA           ,,,,PARTANT   ,,,,MIRCO DEMURO,,N,,,,,,{'link': '/fr/course/detail/2012/P/QlEya29XVWJoOHdOc3VCUFVPVHRydz09'},467,Plat
3239,VzlEbGlTN0hBd3ZiMTdDMnJwS05TZz09,20101003,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,ARC DE TRIOMPHE,P - 546 - ARC DE TRIOMPHE,,L0M2YXhnWkJRb01zREtVTWhpdHpvQT09,,VzlEbGlTN0hBd3ZiMTdDMnJwS05TZz09,MIKHAIL GLINKA           ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/L0M2YXhnWkJRb01zREtVTWhpdHpvQT09'},546,Plat
3240,VzlEbGlTN0hBd3ZiMTdDMnJwS05TZz09,20100714,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,GD PRIX PARIS  ,P - 547 - GD PRIX PARIS  ,,cEV5bHZPUkVOZld3dVN4Y1EyOHhzZz09,,VzlEbGlTN0hBd3ZiMTdDMnJwS05TZz09,MIKHAIL GLINKA           ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/cEV5bHZPUkVOZld3dVN4Y1EyOHhzZz09'},547,Plat
3241,VzlEbGlTN0hBd3ZiMTdDMnJwS05TZz09,20100606,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2010,P,DU JOCKEY CLUB ,P - 452 - DU JOCKEY CLUB ,,VmtrYTBjZ2pPYnFkZDJQenEwc0ZJUT09,,VzlEbGlTN0hBd3ZiMTdDMnJwS05TZz09,MIKHAIL GLINKA           ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/VmtrYTBjZ2pPYnFkZDJQenEwc0ZJUT09'},452,Plat
